Molecule ChEMBL ID;Molecule Name;Molecule Max Phase;Molecular Weight;#RO5 Violations;AlogP;Compound Key;Smiles;Standard Type;Standard Relation;Standard Value;Standard Units;pChEMBL Value;Data Validity Comment;Comment;Uo Units;Ligand Efficiency BEI;Ligand Efficiency LE;Ligand Efficiency LLE;Ligand Efficiency SEI;Potential Duplicate;Assay ChEMBL ID;Assay Description;Assay Type;BAO Format ID;BAO Label;Assay Organism;Assay Tissue ChEMBL ID;Assay Tissue Name;Assay Cell Type;Assay Subcellular Fraction;Assay Parameters;Assay Variant Accession;Assay Variant Mutation;Target ChEMBL ID;Target Name;Target Organism;Target Type;Document ChEMBL ID;Source ID;Source Description;Document Journal;Document Year;Cell ChEMBL ID;Properties
CHEMBL2408918;;0;468.52;0;1.77;32;C#Cc1ccc(-c2csc(NC(=O)[C@H](Cc3cscn3)NC(=O)[C@H]3O[C@@H]3C(=O)O)n2)cc1;IC50;'=''';100;nM;7;;;UO_0000065;14.94;0.3;5.23;5.23;1;CHEMBL2411626;Inhibition of human erythrocyte full length Cal1 using (DABCYL)TPLK-SPPSPR-(EDANS) as substrate after 20 min by FRET assay;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL2407090;1;Scientific Literature;J. Med. Chem.;2013;None;
CHEMBL310855;;0;420.51;0;4.84;5a;NC(=O)C(Cc1ccccc1)NC(=O)c1ccccc1/C=C/c1cccc2ccccc12;IC50;'=''';1400;nM;5.85;;;UO_0000065;;;;;0;CHEMBL654080;Inhibition of degradation of tyrosine kinase pp60src by Calpain 1 in human platelets;F;BAO_0000019;assay format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1145789;1;Scientific Literature;J. Med. Chem.;2003;None;
CHEMBL115572;;0;410.49;0;1.12;15o;CCN1C(C(=O)N[C@H](C=O)CC(C)C)Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';300;nM;6.52;;;UO_0000065;15.89;0.32;5.4;6.39;0;CHEMBL656196;Inhibitory activity towards human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;None;
CHEMBL337944;;0;392.8;0;2.91;18;NC(=O)c1cn(-c2ccc(O)cc2Cl)c2cc(-c3cccnn3)ccc2c1=O;IC50;'=''';2000;nM;5.7;;;UO_0000065;14.51;0.28;2.79;5.13;0;CHEMBL656843;In vitro inhibitory activity against human erythrocyte Calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1153663;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1995;None;
CHEMBL299750;;0;545.64;1;3.87;3c;CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)NOCc1ccccc1;IC50;'=''';6;nM;8.22;;;UO_0000065;15.07;0.28;4.35;6.69;0;CHEMBL657770;Inhibition of human recombinant Calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133978;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2001;None;
CHEMBL313895;;0;658.8;1;4.4;3m;CC(C)C[C@H](NC(=O)OCc1ccccc1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)NOCc1ccccc1;IC50;'=''';17;nM;7.77;;;UO_0000065;11.79;0.22;3.37;5.11;0;CHEMBL657770;Inhibition of human recombinant Calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133978;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2001;None;
CHEMBL4281019;;0;340.43;0;2.74;4l;CCCCN/C(=C1/N=CN(CCOC)C1=O)c1cc2ccccc2[nH]1;IC50;'=''';350;nM;6.46;;;UO_0000065;18.96;0.35;3.72;9.26;0;CHEMBL4263564;Inhibition of calpain (unknown origin) using Suc-LY-AMC as fluorogenic substrate after 60 mins by spectrofluorometric analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4261583;1;Scientific Literature;Eur J Med Chem;2018;None;
CHEMBL85296;;0;497.59;0;3.43;3k;CCCC[C@H](NC(=O)[C@@H](NC(=O)OCc1ccccc1)C(C)C)C(=O)C(=O)NOCc1ccccc1;IC50;'=''';21;nM;7.68;;;UO_0000065;15.43;0.29;4.25;6.25;0;CHEMBL657770;Inhibition of human recombinant Calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1133978;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2001;None;
CHEMBL4285540;;0;418.5;0;3.01;4k;COCCN/C(=C1/N=C(c2ccccc2)N(CCOC)C1=O)c1cc2ccccc2[nH]1;IC50;'>''';1000;nM;;;;UO_0000065;;;;;0;CHEMBL4263564;Inhibition of calpain (unknown origin) using Suc-LY-AMC as fluorogenic substrate after 60 mins by spectrofluorometric analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4261583;1;Scientific Literature;Eur J Med Chem;2018;None;
CHEMBL4293865;;0;468.3;0;2.19;4q;COCCN/C(=C1/N=CN(CCOC)C1=O)c1[nH]c2ccccc2c1I;IC50;'=''';1080;nM;5.97;;;UO_0000065;12.74;0.31;3.78;7.56;0;CHEMBL4263564;Inhibition of calpain (unknown origin) using Suc-LY-AMC as fluorogenic substrate after 60 mins by spectrofluorometric analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4261583;1;Scientific Literature;Eur J Med Chem;2018;None;
CHEMBL1770880;;0;516.59;1;3.56;4c;CC/C(=C\c1ccc(O)c(O)c1)C(=O)N[C@@H](Cc1ccccc1)C(=O)C(=O)NCCc1ccc(OC)cc1;IC50;'=''';460;nM;6.34;;;UO_0000065;12.27;0.23;2.78;5.07;0;CHEMBL1771900;Inhibition of human erythrocytes mu-calpain using Suc-Leu-Tyr-AMC fluorogenic substrate after 30 mins by spectrofluorimetry;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1770073;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2011;None;
CHEMBL331649;;0;419.46;0;1.26;15b;COc1cc2c(cc1OC)S(=O)(=O)OC(C(=O)N[C@H](C=O)Cc1ccccc1)C2;IC50;'=''';2200;nM;5.66;;;UO_0000065;;;;;0;CHEMBL714770;Inhibitory concentration against MOLT-4 cells (human T-cell leukemia cell line);F;BAO_0000219;cell-based format;None;None;None;MOLT-4;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;CHEMBL3307557;
CHEMBL4277940;;0;343.39;0;0.98;4a;COCCN/C(=C1/N=CN(CCOC)C1=O)c1cc2cccnc2[nH]1;IC50;'=''';380;nM;6.42;;;UO_0000065;18.7;0.35;5.44;6.99;0;CHEMBL4263564;Inhibition of calpain (unknown origin) using Suc-LY-AMC as fluorogenic substrate after 60 mins by spectrofluorometric analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4261583;1;Scientific Literature;Eur J Med Chem;2018;None;
CHEMBL129694;;0;375.36;0;3;10;NC(=O)c1cn(-c2ccc(O)c(F)c2)c2cc(-c3ccncc3)ccc2c1=O;IC50;'=''';5000;nM;5.3;;;UO_0000065;14.12;0.26;2.3;5.4;0;CHEMBL656843;In vitro inhibitory activity against human erythrocyte Calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1153663;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1995;None;
CHEMBL277776;;0;138.17;0;0.43;1a (Cystamidin A);NC(=O)CCc1cc[nH]c1;IC50;'=''';1400;nM;5.85;;;UO_0000065;42.37;0.8;5.42;9.94;0;CHEMBL659379;Inhibitory activity against calpain;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1129109;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1996;None;
CHEMBL269333;;0;442.49;0;1.75;26c;CCN1C(C(=O)N[C@H](C=O)Cc2ccccc2)=Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';8;nM;8.1;;;UO_0000065;18.3;0.36;6.35;7.94;1;CHEMBL877099;Inhibitory activity towards human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;None;
CHEMBL340238;;0;375.36;0;3;12;NC(=O)c1cn(-c2ccc(O)cc2F)c2cc(-c3ccncc3)ccc2c1=O;IC50;'=''';7000;nM;5.16;;;UO_0000065;13.73;0.25;2.15;5.25;0;CHEMBL656843;In vitro inhibitory activity against human erythrocyte Calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1153663;1;Scientific Literature;Bioorg. Med. Chem. Lett.;1995;None;
CHEMBL8651;;0;543.64;1;1.61;8c (Single diastereomer);CCCCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)C1Cc2cc3c(cc2S(=O)(=O)N1CC)OCCO3;IC50;'=''';300;nM;6.52;;;UO_0000065;12;0.23;4.91;4.98;0;CHEMBL654079;In vitro inhibitory activity against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL8651;;0;543.64;1;1.61;8c (Single diastereomer);CCCCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)C1Cc2cc3c(cc2S(=O)(=O)N1CC)OCCO3;IC50;'=''';2.1;nM;8.68;;;UO_0000065;15.96;0.31;7.07;6.62;0;CHEMBL654086;Inhibitory activity tested against human calpain 1 in Molt-4 cells (intact human T-cell leukemia cell line);B;BAO_0000219;cell-based format;None;None;None;MOLT-4;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;CHEMBL3307557;
CHEMBL8459;;0;577.66;1;2.01;8j;CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCc2ccccc2)Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';81;nM;7.09;;;UO_0000065;12.28;0.24;5.08;5.41;0;CHEMBL654079;In vitro inhibitory activity against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL8294;;0;688.76;1;0.92;11i;CCN1C(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCNS(=O)(=O)c2ccc(F)cc2)Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';29;nM;7.54;;;UO_0000065;10.94;0.22;6.62;4.25;0;CHEMBL654079;In vitro inhibitory activity against recombinant human calpain 1;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1146668;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2004;None;
CHEMBL269384;;0;444.51;0;1.32;15m;CCN1C(C(=O)N[C@H](C=O)Cc2ccccc2)Cc2cc3c(cc2S1(=O)=O)OCCO3;IC50;'=''';33;nM;7.48;;;UO_0000065;16.83;0.33;6.16;7.33;0;CHEMBL656196;Inhibitory activity towards human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;None;
CHEMBL211200;;0;369.46;0;1.75;12;CC(C)C[C@H](NC(=S)Nc1ccc(F)cc1)C(=O)N[C@H]1CCOC1O;IC50;'=''';150;nM;6.82;;;UO_0000065;18.47;0.37;5.07;8.26;0;CHEMBL863671;Inhibition of human erythrocyte mu calpain;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138043;1;Scientific Literature;J. Med. Chem.;2006;None;
CHEMBL377197;;0;337.44;0;1.22;9;CC(C)[C@H](NC(=S)Nc1ccccc1)C(=O)N[C@H]1CCOC1O;IC50;'=''';630;nM;6.2;;;UO_0000065;18.38;0.37;4.98;7.51;0;CHEMBL863671;Inhibition of human erythrocyte mu calpain;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138043;1;Scientific Literature;J. Med. Chem.;2006;None;
CHEMBL2408920;;0;421.45;0;2.27;BDBM62323;CC(C)C[C@H](NC(=O)[C@@H]1O[C@H]1C(=O)O)C(=O)Nc1nc(-c2ccc(F)cc2)cs1;IC50;'=''';175;nM;6.76;;419094;UO_0000065;16.03;0.32;4.49;5.59;0;CHEMBL3888843;Inhibition FRET Assay: The Calbiochem InnoZyme activity kit was used for measuring the inhibition effect inhibitors on human erythrocyte calpain 1 activity. A calpain FRET substrate, (DABCYL)-TPLKSPPPSPR-(EDANS) (SEQ ID NO: 9), was used to detect the activity of Cal1. 20 μM of the FRET substrate, 10 nM of native Cal1, and 20 μM TCEP (reducing agent) were added to the reaction mixture containing assay buffer (Tris [10 mM], NaCl [100 mM], pH 7.4). Cal1 was activated by the addition of 10 μM calcium. Cleavage of the scissile bond amide bond, K-S, releases the fluorophore (EDANS) from the internal quenching molecule (DABCYL), resulting in an increase in fluorescence measured at 320 nm excitation and 480 nm emission wave lengths for 30 min. Each inhibitor was added to the reaction mixture at varying concentrations (10 nM, 100 nM, 1 μM, and 10 μM) to detect inhibition of Cal1 and reduction in fluorescence was measured by 96 well-plate reader.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886857;37;BindingDB Database;;2016;None;
CHEMBL253316;;0;482.54;0;2.5;3l;Cc1c(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NCCc2ccccn2)[nH]c2ccccc2c1=O;IC50;'=''';6280;nM;5.2;;;UO_0000065;10.78;0.2;2.7;4.3;0;CHEMBL928702;Inhibition of human mu-calpain;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1140783;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2008;None;
CHEMBL254142;;0;377.4;0;1.23;3a;Cc1c(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(N)=O)[nH]c2ccccc2c1=O;IC50;'=''';710;nM;6.15;;;UO_0000065;16.29;0.3;4.92;5.03;1;CHEMBL928702;Inhibition of human mu-calpain;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1140783;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2008;None;
CHEMBL3893566;;0;459.46;0;1.2;BDBM240258;Cn1cncc1C[C@H](NC(=O)[C@H]1O[C@@H]1C(=O)O)C(=O)Nc1nc(-c2ccc(F)cc2)cs1;IC50;'=''';5000;nM;5.3;;419111;UO_0000065;11.54;0.23;4.1;3.82;0;CHEMBL3888843;Inhibition FRET Assay: The Calbiochem InnoZyme activity kit was used for measuring the inhibition effect inhibitors on human erythrocyte calpain 1 activity. A calpain FRET substrate, (DABCYL)-TPLKSPPPSPR-(EDANS) (SEQ ID NO: 9), was used to detect the activity of Cal1. 20 μM of the FRET substrate, 10 nM of native Cal1, and 20 μM TCEP (reducing agent) were added to the reaction mixture containing assay buffer (Tris [10 mM], NaCl [100 mM], pH 7.4). Cal1 was activated by the addition of 10 μM calcium. Cleavage of the scissile bond amide bond, K-S, releases the fluorophore (EDANS) from the internal quenching molecule (DABCYL), resulting in an increase in fluorescence measured at 320 nm excitation and 480 nm emission wave lengths for 30 min. Each inhibitor was added to the reaction mixture at varying concentrations (10 nM, 100 nM, 1 μM, and 10 μM) to detect inhibition of Cal1 and reduction in fluorescence was measured by 96 well-plate reader.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886857;37;BindingDB Database;;2016;None;
CHEMBL489722;;0;355.39;0;0.73;2c;CCNC(=O)C(=O)[C@H](Cc1ccccc1)NC(=O)c1[nH]c(=O)ccc1C;IC50;'=''';40170;nM;4.4;;;UO_0000065;12.37;0.23;3.67;4.07;0;CHEMBL973384;Inhibition of human erythrocytes mu-calpain by spectrofluorimeter;B;BAO_0000019;assay format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1138543;1;Scientific Literature;Eur. J. Med. Chem.;2009;None;
CHEMBL423112;;0;382.46;0;2.86;MDL-28170;CC(C)[C@H](NC(=O)OCc1ccccc1)C(=O)NC(C=O)Cc1ccccc1;IC50;'=''';56;nM;7.25;;;UO_0000065;18.96;0.35;4.39;8.58;0;CHEMBL1012293;Inhibition of human CAPN1;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1155054;1;Scientific Literature;Bioorg. Med. Chem.;2008;None;
CHEMBL332683;;0;432.5;0;1.18;15d;COc1cc2c(cc1OC)S(=O)(=O)N(C)C(C(=O)N[C@H](C=O)Cc1ccccc1)C2;IC50;'=''';1900;nM;5.72;;;UO_0000065;;;;;0;CHEMBL714770;Inhibitory concentration against MOLT-4 cells (human T-cell leukemia cell line);F;BAO_0000219;cell-based format;None;None;None;MOLT-4;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;CHEMBL3307557;
CHEMBL197415;;0;420.47;0;2.54;2g;Cc1c(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NC(C)C)oc2ccccc2c1=O;IC50;'=''';5690;nM;5.25;;;UO_0000065;12.47;0.23;2.7;4.97;0;CHEMBL827857;Inhibitory concentration against human plasma mu-calpain;B;BAO_0000366;cell-free format;Homo sapiens;CHEMBL3559721;Plasma;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1139593;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2005;None;
CHEMBL274229;;0;478.5;0;2.31;2h;Cc1c(C(=O)N[C@@H](Cc2ccccc2)C(=O)C(=O)NC(C)C)oc2cc3c(cc2c1=O)OCCO3;IC50;'>''';20000;nM;;;;UO_0000065;;;;;0;CHEMBL827857;Inhibitory concentration against human plasma mu-calpain;B;BAO_0000366;cell-free format;Homo sapiens;CHEMBL3559721;Plasma;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1139593;1;Scientific Literature;Bioorg. Med. Chem. Lett.;2005;None;
CHEMBL3917979;;0;473.49;0;1.67;BDBM240248;CCOC(=O)[C@H]1O[C@@H]1C(=O)N[C@@H](Cc1cnc[nH]1)C(=O)Nc1nc(-c2ccc(F)cc2)cs1;IC50;'>''';1000;nM;;;419096;UO_0000065;;;;;0;CHEMBL3888843;Inhibition FRET Assay: The Calbiochem InnoZyme activity kit was used for measuring the inhibition effect inhibitors on human erythrocyte calpain 1 activity. A calpain FRET substrate, (DABCYL)-TPLKSPPPSPR-(EDANS) (SEQ ID NO: 9), was used to detect the activity of Cal1. 20 μM of the FRET substrate, 10 nM of native Cal1, and 20 μM TCEP (reducing agent) were added to the reaction mixture containing assay buffer (Tris [10 mM], NaCl [100 mM], pH 7.4). Cal1 was activated by the addition of 10 μM calcium. Cleavage of the scissile bond amide bond, K-S, releases the fluorophore (EDANS) from the internal quenching molecule (DABCYL), resulting in an increase in fluorescence measured at 320 nm excitation and 480 nm emission wave lengths for 30 min. Each inhibitor was added to the reaction mixture at varying concentrations (10 nM, 100 nM, 1 μM, and 10 μM) to detect inhibition of Cal1 and reduction in fluorescence was measured by 96 well-plate reader.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886857;37;BindingDB Database;;2016;None;
CHEMBL4756611;;0;296.32;0;3.56;11;COc1cc(/C=C/C=C/C(=O)c2ccc(O)cc2)ccc1O;IC50;'=''';16810;nM;4.77;;;UO_0000065;16.11;0.3;1.21;7.15;0;CHEMBL4718381;Inhibition of human erythrocytes mu-calpain using Pep1 as substrate incubated for 30 mins under shaking condition in presence of CaCl2 by fluorescence assay;B;BAO_0000221;tissue-based format;Homo sapiens;None;Blood;Erythrocyte;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4715741;1;Scientific Literature;Eur J Med Chem;2016;None;TIME = 0.5 hr
CHEMBL4277595;;0;356.43;0;1.98;4j;COCCN/C(=C1/N=C(C)N(CCOC)C1=O)c1cc2ccccc2[nH]1;IC50;'=''';20;nM;7.7;;;UO_0000065;21.6;0.4;5.72;9.75;0;CHEMBL4263564;Inhibition of calpain (unknown origin) using Suc-LY-AMC as fluorogenic substrate after 60 mins by spectrofluorometric analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4261583;1;Scientific Literature;Eur J Med Chem;2018;None;
CHEMBL4288918;;0;355.44;0;1.5;4m;COCCN1C=N/C(=C(/NCCN(C)C)c2cc3ccccc3[nH]2)C1=O;IC50;'>''';1000;nM;;;;UO_0000065;;;;;0;CHEMBL4263564;Inhibition of calpain (unknown origin) using Suc-LY-AMC as fluorogenic substrate after 60 mins by spectrofluorometric analysis;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4261583;1;Scientific Literature;Eur J Med Chem;2018;None;
CHEMBL118817;;0;357.39;0;1.13;32a;O=C[C@H](Cc1ccccc1)NC(=O)C1=NS(=O)(=O)c2ccccc2N1;IC50;'=''';83;nM;7.08;;;UO_0000065;19.81;0.39;5.95;6.76;0;CHEMBL877099;Inhibitory activity towards human calpain I;B;BAO_0000357;single protein format;None;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL1134781;1;Scientific Literature;J. Med. Chem.;2001;None;
CHEMBL3906209;;0;473.52;0;0.38;BDBM240238;CC(C)C[C@H](NC(=O)C1O[C@@H]1C(=O)O)C(=O)NCCCCNS(=O)(=O)c1ccc(F)cc1;IC50;'=''';150;nM;6.82;;419134;UO_0000065;14.41;0.29;6.44;4.43;0;CHEMBL3888843;Inhibition FRET Assay: The Calbiochem InnoZyme activity kit was used for measuring the inhibition effect inhibitors on human erythrocyte calpain 1 activity. A calpain FRET substrate, (DABCYL)-TPLKSPPPSPR-(EDANS) (SEQ ID NO: 9), was used to detect the activity of Cal1. 20 μM of the FRET substrate, 10 nM of native Cal1, and 20 μM TCEP (reducing agent) were added to the reaction mixture containing assay buffer (Tris [10 mM], NaCl [100 mM], pH 7.4). Cal1 was activated by the addition of 10 μM calcium. Cleavage of the scissile bond amide bond, K-S, releases the fluorophore (EDANS) from the internal quenching molecule (DABCYL), resulting in an increase in fluorescence measured at 320 nm excitation and 480 nm emission wave lengths for 30 min. Each inhibitor was added to the reaction mixture at varying concentrations (10 nM, 100 nM, 1 μM, and 10 μM) to detect inhibition of Cal1 and reduction in fluorescence was measured by 96 well-plate reader.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886857;37;BindingDB Database;;2016;None;
CHEMBL3934516;;0;541.67;2;0.11;BDBM240233;CC(C)C[C@H](NC(=O)C1O[C@@H]1C(=O)O)C(=O)NCCCCNC(=O)CCCC[C@@H]1SC[C@@H]2NC(=O)N[C@H]12;IC50;'=''';100;nM;7;;419136;UO_0000065;12.92;0.26;6.89;3.93;0;CHEMBL3888843;Inhibition FRET Assay: The Calbiochem InnoZyme activity kit was used for measuring the inhibition effect inhibitors on human erythrocyte calpain 1 activity. A calpain FRET substrate, (DABCYL)-TPLKSPPPSPR-(EDANS) (SEQ ID NO: 9), was used to detect the activity of Cal1. 20 μM of the FRET substrate, 10 nM of native Cal1, and 20 μM TCEP (reducing agent) were added to the reaction mixture containing assay buffer (Tris [10 mM], NaCl [100 mM], pH 7.4). Cal1 was activated by the addition of 10 μM calcium. Cleavage of the scissile bond amide bond, K-S, releases the fluorophore (EDANS) from the internal quenching molecule (DABCYL), resulting in an increase in fluorescence measured at 320 nm excitation and 480 nm emission wave lengths for 30 min. Each inhibitor was added to the reaction mixture at varying concentrations (10 nM, 100 nM, 1 μM, and 10 μM) to detect inhibition of Cal1 and reduction in fluorescence was measured by 96 well-plate reader.;B;BAO_0000357;single protein format;Homo sapiens;None;None;None;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL3886857;37;BindingDB Database;;2016;None;
CHEMBL4743183;;0;290.32;0;4.15;5;O=C(/C=C/c1ccc(O)c2ccccc12)c1ccc(O)cc1;IC50;'=''';69590;nM;4.16;;;UO_0000065;14.32;0.26;0.01;7.23;0;CHEMBL4718381;Inhibition of human erythrocytes mu-calpain using Pep1 as substrate incubated for 30 mins under shaking condition in presence of CaCl2 by fluorescence assay;B;BAO_0000221;tissue-based format;Homo sapiens;None;Blood;Erythrocyte;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4715741;1;Scientific Literature;Eur J Med Chem;2016;None;TIME = 0.5 hr
CHEMBL4746320;;0;320.34;0;4.16;8;COc1cc(O)ccc1C(=O)/C=C/c1ccc(O)c2ccccc12;IC50;'=''';23820;nM;4.62;;;UO_0000065;14.43;0.26;0.46;6.92;0;CHEMBL4718381;Inhibition of human erythrocytes mu-calpain using Pep1 as substrate incubated for 30 mins under shaking condition in presence of CaCl2 by fluorescence assay;B;BAO_0000221;tissue-based format;Homo sapiens;None;Blood;Erythrocyte;None;;;;CHEMBL3891;Calpain 1;Homo sapiens;SINGLE PROTEIN;CHEMBL4715741;1;Scientific Literature;Eur J Med Chem;2016;None;TIME = 0.5 hr
