"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties"
"CHEMBL4515991";"";"0";"829.91";"2";"3.77";"69; Ex 58";"CC(C)N1C(=O)S/C(=C\c2ccc(Sc3nc4ccccc4n3CC(=O)NCCOCCOCC(=O)Nc3cccc4c3CN(C3CCC(=O)NC3=O)C4=O)o2)C1=O";"IC50";"";"";"";"";"";"Not Determined";"";"";"";"";"";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4457513";"";"0";"433.19";"None";"None";"E08";"O=C(NCc1ccc(B(O)O)cc1)c1ccccc1Nc1ccc([N+](=O)[O-])c2nonc12";"IC50";"'>'";"30000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4418440";"Binding affinity to recombinant full-length DDK-tagged human c-Myc expressed in HEK293T cells assessed as inhibition of Max/c-Myc protein-protein interaction incubated for 1 hr by ELISA";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418302";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4248559";"";"0";"366.38";"0";"4.04";"10a";"N#Cc1ccc(-c2cc(-c3ccc(C(N)=O)cc3)nc(-c3ccco3)n2)cc1";"IC50";"'='";"7000.0";"nM";"5.16";"";"";"UO_0000065";"14.07";"0.25";"1.11";"4.87";"0";"CHEMBL4234738";"Binding affinity to ATG-Myc (unknown origin) expressed in CEF cells assessed as inhibition of microtumor formation";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229470";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL4237402";"";"0";"407.43";"1";"5.43";"5h";"NC(=O)c1ccc(-c2cc(-c3ccc(-c4cnco4)cc3)nc(-c3ccco3)c2)cc1";"IC50";"'='";"2500.0";"nM";"5.60";"";"";"UO_0000065";"13.75";"0.25";"0.17";"5.89";"0";"CHEMBL4234738";"Binding affinity to ATG-Myc (unknown origin) expressed in CEF cells assessed as inhibition of microtumor formation";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229470";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL4250683";"";"0";"393.42";"1";"5.19";"5o";"N#Cc1ccc(-c2cc(-c3ccc(C(N)=O)cc3)cc(-c3cccc(F)c3)n2)cc1";"IC50";"'>'";"100000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4234738";"Binding affinity to ATG-Myc (unknown origin) expressed in CEF cells assessed as inhibition of microtumor formation";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4229470";"1";"Scientific Literature";"Bioorg Med Chem";"2018";"None";""
"CHEMBL4438510";"";"0";"423.41";"0";"3.43";"26";"O=C([O-])CN1C(=O)S/C(=C\c2ccc(Sc3nc4ccccc4[nH]3)o2)C1=O.[Na+]";"IC50";"'='";"33650.0";"nM";"4.47";"";"";"UO_0000065";"11.14";"0.23";"1.04";"3.84";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4566803";"";"0";"335.39";"0";"4.56";"42; Ex 33";"O=C(Nc1ccccc1)c1ccc(Sc2nc3ccccc3[nH]2)o1";"IC50";"'='";"3320.0";"nM";"5.48";"";"";"UO_0000065";"16.34";"0.31";"0.92";"7.73";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4436752";"";"0";"469.47";"1";"5.65";"56; Ex 46";"CC(C)N1C(=O)S/C(=C\c2ccc(Sc3nc4ccc(OC(F)(F)F)cc4[nH]3)o2)C1=O";"IC50";"'='";"440.0";"nM";"6.36";"";"";"UO_0000065";"13.54";"0.28";"0.71";"7.19";"0";"CHEMBL4418809";"Inhibition of Myc (unknown origin) expressed in HEK293T cells incubated for 16 hrs by firefly/renilla luciferase reporter gene assay";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4418492";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4566375";"";"0";"561.66";"2";"5.32";"440";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(-c4ccc(C(F)(F)F)nc4)cc3s1)CCNC2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4532399";"";"0";"585.78";"1";"4.27";"444";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3ccc(-c4cccc(NS(C)(=O)=O)c4)cc3s1)CCNC2";"IC50";"'<='";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4579907";"";"0";"442.65";"1";"5.07";"572; Ex 130";"CCN(C)CCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2";"IC50";"'<='";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4575222";"";"0";"442.65";"1";"5.00";"576; Ex 134";"CCC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(C)c(C)cc3s1)CCNC2";"IC50";"'<'";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4559672";"";"0";"606.05";"0";"3.73";"592; Ex 62";"COCCNCCC(=O)Nc1sc2c(c1-c1nc3c(-n4cnc(C)c4)cccc3s1)CCNC2.Cl.Cl.Cl";"IC50";"'<'";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4566904";"";"0";"454.67";"1";"5.26";"596; Ex 122";"CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C1CC1)C2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4536261";"";"0";"444.63";"0";"3.80";"599";"CCc1cccc2sc(-c3c(NC(=O)CCNCCOC)sc4c3CCNC4)nc12";"IC50";"'<'";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4581011";"";"0";"532.76";"1";"4.71";"615";"CC(C)NCCC(=O)Nc1sc2c(c1-c1nc3cc(S(=O)(=O)C4CCCC4)ccc3s1)CCNC2";"IC50";"'<='";"300.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4560534";"";"0";"504.67";"2";"5.90";"619; Ex 143";"CC[C@H](C)NCCC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C1CC(F)(F)C1)C2";"IC50";"'<='";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4580557";"";"0";"347.44";"0";"3.77";"203; Ex 31";"CC(=O)Nc1sc2c(c1-c1nc3cc(F)ccc3s1)CCNC2";"IC50";"'<='";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4572412";"";"0";"385.56";"1";"5.31";"216; Ex 41";"CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCN(C(C)C)C2C";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4569964";"";"0";"526.73";"2";"5.83";"228; Ex 51";"CC(=O)Nc1sc2c(c1-c1nc3ccccc3s1)CCC(NC1CCN(C(=O)OC(C)(C)C)CC1)C2";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476997";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476874";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4532423";"";"0";"457.63";"0";"3.46";"105";"CC(=O)Nc1sc2c(c1-c1nc3cnccc3s1)CCN(C(C)CN1CCOCC1)C2";"IC50";"'='";"500.0";"nM";"6.30";"";"";"UO_0000065";"13.77";"0.28";"2.84";"8.93";"0";"CHEMBL4477005";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476876";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4565568";"";"0";"318.42";"0";"3.75";"32";"CCCCC(=O)Nc1ccc(N2CCC(C)CC2)c(C(=O)O)c1";"IC50";"'='";"881000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4545975";"";"0";"421.45";"0";"3.57";"85";"COc1ccc(/C=N/NC(=O)c2ccc(C(=O)O)c(-n3c(C)ccc3C)c2)c(OC)c1";"IC50";"'='";"37900.0";"nM";"4.42";"";"";"UO_0000065";"10.49";"0.19";"0.85";"4.33";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4529346";"";"0";"243.31";"0";"3.41";"138";"Cc1c(C)c(C)n(-c2ccccc2C(=O)O)c1C";"IC50";"'='";"83400.0";"nM";"4.08";"";"";"UO_0000065";"16.76";"0.31";"0.67";"9.66";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4533752";"";"0";"402.49";"0";"4.81";"188";"Cc1ccc(C)n1-c1cc(C(=O)N2CCCC(c3ccccc3)C2)ccc1C(=O)O";"IC50";"'='";"10000.0";"nM";"5.00";"";"";"UO_0000065";"12.42";"0.23";"0.19";"7.99";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL1307487";"";"0";"272.30";"0";"2.01";"30";"O=C(O)c1cc(-n2cccc2)ccc1N1CCOCC1";"IC50";"'='";"273000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4567906";"";"0";"304.39";"0";"3.50";"31";"CCCC(=O)Nc1ccc(N2CCCCCC2)cc1C(=O)O";"IC50";"'='";"172000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL1597942";"";"0";"269.34";"0";"3.75";"48";"Cc1cc2c(n1-c1ccc(C(=O)O)cc1)CCCCC2";"IC50";"'='";"51800.0";"nM";"4.29";"";"";"UO_0000065";"15.91";"0.29";"0.54";"10.15";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4543283";"";"0";"401.42";"0";"4.04";"52";"Cc1cc(/C=C(\C#N)C(=O)Nc2ccc(O)cc2)c(C)n1-c1ccccc1C(=O)O";"IC50";"'='";"36200.0";"nM";"4.44";"";"";"UO_0000065";"11.06";"0.20";"0.40";"3.85";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4578046";"";"0";"447.42";"0";"3.60";"55";"Cc1cc(/C=C2\C(=O)NC(=O)N(c3ccc(F)cc3)C2=O)c(C)n1-c1ccccc1C(=O)O";"IC50";"'='";"58500.0";"nM";"4.23";"";"";"UO_0000065";"9.46";"0.18";"0.63";"3.89";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
"CHEMBL4515996";"";"0";"241.29";"0";"3.19";"69";"Cc1ccc(C)n1-c1ccccc1/C=C/C(=O)O";"IC50";"'='";"156000.0";"nM";"";"Outside typical range";"";"UO_0000065";"";"";"";"";"0";"CHEMBL4476912";"Inhibition of human c-Myc assessed as reduction in c-Myc/Max/Ebox DNA complex formation using pre-formed complex of c-Myc and biotinylated DNA containing single Ebox-sequence followed by compound addition and further addition of his6-tagged c-Max and incubated for 2 hrs by AlphaScreen assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1250348";"Myc proto-oncogene protein";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4476866";"38";"Patent Bioactivity Data";"";"";"None";""
